pokedex_id,language,name 
0208,English,Steelix
0208,Japanese,ハガネール (Haganeil)
0208,German,Stahlos
0208,French,Steelix
0208,Italian,Steelix
0208,Spanish,Steelix
0208,Korean,강철톤 (gangcheolton)
0208,Chinese (Simplified),大钢蛇
0208,Chinese (Traditional),大鋼蛇
0209,English,Snubbull
0209,Japanese,ブルー (Bulu)
0209,German,Snubbull
0209,French,Snubbull
0209,Italian,Snubbull
0209,Spanish,Snubbull
0209,Korean,블루 (beullu)
0209,Chinese (Simplified),布鲁
0209,Chinese (Traditional),布魯
0210,English,Granbull
0210,Japanese,グランブル (Granbulu)
0210,German,Granbull
0210,French,Granbull
0210,Italian,Granbull
0210,Spanish,Granbull
0210,Korean,그랑블루 (geurangbeullu)
0210,Chinese (Simplified),布鲁皇
0210,Chinese (Traditional),布魯皇
0211,English,Qwilfish
0211,Japanese,ハリーセン (Harysen)
0211,German,Baldorfish
0211,French,Qwilfish
0211,Italian,Qwilfish
0211,Spanish,Qwilfish
0211,Korean,침바루 (chimbaru)
0211,Chinese (Simplified),千针鱼
0211,Chinese (Traditional),千針魚
0211,English,Qwilfish
0211,Japanese,ハリーセン (Harysen)
0211,German,Baldorfish
0211,French,Qwilfish
0211,Italian,Qwilfish
0211,Spanish,Qwilfish
0211,Korean,침바루 (chimbaru)
0211,Chinese (Simplified),千针鱼
0211,Chinese (Traditional),千針魚
0212,English,Scizor
0212,Japanese,ハッサム (Hassam)
0212,German,Scherox
0212,French,Cizayox
0212,Italian,Scizor
0212,Spanish,Scizor
0212,Korean,핫삼 (hatsam)
0212,Chinese (Simplified),巨钳螳螂
0212,Chinese (Traditional),巨鉗螳螂
0212,English,Scizor
0212,Japanese,ハッサム (Hassam)
0212,German,Scherox
0212,French,Cizayox
0212,Italian,Scizor
0212,Spanish,Scizor
0212,Korean,핫삼 (hatsam)
0212,Chinese (Simplified),巨钳螳螂
0212,Chinese (Traditional),巨鉗螳螂
0213,English,Shuckle
0213,Japanese,ツボツボ (Tsubotsubo)
0213,German,Pottrott
0213,French,Caratroc
0213,Italian,Shuckle
0213,Spanish,Shuckle
0213,Korean,단단지 (dandanji)
0213,Chinese (Simplified),壶壶
0213,Chinese (Traditional),壺壺
0214,English,Heracross
0214,Japanese,ヘラクロス (Heracros)
0214,German,Skaraborn
0214,French,Scarhino
0214,Italian,Heracross
0214,Spanish,Heracross
0214,Korean,헤라크로스 (herakeuroseu)
0214,Chinese (Simplified),赫拉克罗斯
0214,Chinese (Traditional),赫拉克羅斯
0214,English,Heracross
0214,Japanese,ヘラクロス (Heracros)
0214,German,Skaraborn
0214,French,Scarhino
0214,Italian,Heracross
0214,Spanish,Heracross
0214,Korean,헤라크로스 (herakeuroseu)
0214,Chinese (Simplified),赫拉克罗斯
0214,Chinese (Traditional),赫拉克羅斯
0215,English,Sneasel
0215,Japanese,ニューラ (Nyula)
0215,German,Sniebel
0215,French,Farfuret
0215,Italian,Sneasel
0215,Spanish,Sneasel
0215,Korean,포푸니 (popuni)
0215,Chinese (Simplified),狃拉
0215,Chinese (Traditional),狃拉
0215,English,Sneasel
0215,Japanese,ニューラ (Nyula)
0215,German,Sniebel
0215,French,Farfuret
0215,Italian,Sneasel
0215,Spanish,Sneasel
0215,Korean,포푸니 (popuni)
0215,Chinese (Simplified),狃拉
0215,Chinese (Traditional),狃拉
0216,English,Teddiursa
0216,Japanese,ヒメグマ (Himeguma)
0216,German,Teddiursa
0216,French,Teddiursa
0216,Italian,Teddiursa
0216,Spanish,Teddiursa
0216,Korean,깜지곰 (kkamjigom)
0216,Chinese (Simplified),熊宝宝
0216,Chinese (Traditional),熊寶寶
0217,English,Ursaring
0217,Japanese,リングマ (Ringuma)
0217,German,Ursaring
0217,French,Ursaring
0217,Italian,Ursaring
0217,Spanish,Ursaring
0217,Korean,링곰 (ringgom)
0217,Chinese (Simplified),圈圈熊
0217,Chinese (Traditional),圈圈熊
0218,English,Slugma
0218,Japanese,マグマッグ (Magmag)
0218,German,Schneckmag
0218,French,Limagma
0218,Italian,Slugma
0218,Spanish,Slugma
0218,Korean,마그마그 (mageumageu)
0218,Chinese (Simplified),熔岩虫
0218,Chinese (Traditional),熔岩蟲
0219,English,Magcargo
0219,Japanese,マグカルゴ (Magcargot)
0219,German,Magcargo
0219,French,Volcaropod
0219,Italian,Magcargo
0219,Spanish,Magcargo
0219,Korean,마그카르고 (mageukareugo)
0219,Chinese (Simplified),熔岩蜗牛
0219,Chinese (Traditional),熔岩蝸牛
0220,English,Swinub
0220,Japanese,ウリムー (Urimoo)
0220,German,Quiekel
0220,French,Marcacrin
0220,Italian,Swinub
0220,Spanish,Swinub
0220,Korean,꾸꾸리 (kkukkuri)
0220,Chinese (Simplified),小山猪
0220,Chinese (Traditional),小山豬
0221,English,Piloswine
0221,Japanese,イノムー (Inomoo)
0221,German,Keifel
0221,French,Cochignon
0221,Italian,Piloswine
0221,Spanish,Piloswine
0221,Korean,메꾸리 (mekkuri)
0221,Chinese (Simplified),长毛猪
0221,Chinese (Traditional),長毛豬
0222,English,Corsola
0222,Japanese,サニーゴ (Sunnygo)
0222,German,Corasonn
0222,French,Corayon
0222,Italian,Corsola
0222,Spanish,Corsola
0222,Korean,코산호 (kosanho)
0222,Chinese (Simplified),太阳珊瑚
0222,Chinese (Traditional),太陽珊瑚
0222,English,Corsola
0222,Japanese,サニーゴ (Sunnygo)
0222,German,Corasonn
0222,French,Corayon
0222,Italian,Corsola
0222,Spanish,Corsola
0222,Korean,코산호 (kosanho)
0222,Chinese (Simplified),太阳珊瑚
0222,Chinese (Traditional),太陽珊瑚
0223,English,Remoraid
0223,Japanese,テッポウオ (Teppouo)
0223,German,Remoraid
0223,French,Rémoraid
0223,Italian,Remoraid
0223,Spanish,Remoraid
0223,Korean,총어 (chongeo)
0223,Chinese (Simplified),铁炮鱼
0223,Chinese (Traditional),鐵炮魚
0224,English,Octillery
0224,Japanese,オクタン (Okutank)
0224,German,Octillery
0224,French,Octillery
0224,Italian,Octillery
0224,Spanish,Octillery
0224,Korean,대포무노 (daepomuno)
0224,Chinese (Simplified),章鱼桶
0224,Chinese (Traditional),章魚桶
0225,English,Delibird
0225,Japanese,デリバード (Delibird)
0225,German,Botogel
0225,French,Cadoizo
0225,Italian,Delibird
0225,Spanish,Delibird
0225,Korean,딜리버드 (dillibeodeu)
0225,Chinese (Simplified),信使鸟
0225,Chinese (Traditional),信使鳥
0226,English,Mantine
0226,Japanese,マンタイン (Mantain)
0226,German,Mantax
0226,French,Démanta
0226,Italian,Mantine
0226,Spanish,Mantine
0226,Korean,만타인 (mantain)
0226,Chinese (Simplified),巨翅飞鱼
0226,Chinese (Traditional),巨翅飛魚
0227,English,Skarmory
0227,Japanese,エアームド (Airmd)
0227,German,Panzaeron
0227,French,Airmure
0227,Italian,Skarmory
0227,Spanish,Skarmory
0227,Korean,무장조 (mujangjo)
0227,Chinese (Simplified),盔甲鸟
0227,Chinese (Traditional),盔甲鳥
0228,English,Houndour
0228,Japanese,デルビル (Delvil)
0228,German,Hunduster
0228,French,Malosse
0228,Italian,Houndour
0228,Spanish,Houndour
0228,Korean,델빌 (delbil)
0228,Chinese (Simplified),戴鲁比
0228,Chinese (Traditional),戴魯比
0229,English,Houndoom
0229,Japanese,ヘルガー (Hellgar)
0229,German,Hundemon
0229,French,Démolosse
0229,Italian,Houndoom
0229,Spanish,Houndoom
0229,Korean,헬가 (helga)
0229,Chinese (Simplified),黑鲁加
0229,Chinese (Traditional),黑魯加
0229,English,Houndoom
0229,Japanese,ヘルガー (Hellgar)
0229,German,Hundemon
0229,French,Démolosse
0229,Italian,Houndoom
0229,Spanish,Houndoom
0229,Korean,헬가 (helga)
0229,Chinese (Simplified),黑鲁加
0229,Chinese (Traditional),黑魯加
0230,English,Kingdra
0230,Japanese,キングドラ (Kingdra)
0230,German,Seedraking
0230,French,Hyporoi
0230,Italian,Kingdra
0230,Spanish,Kingdra
0230,Korean,킹드라 (kingdeura)
0230,Chinese (Simplified),刺龙王
0230,Chinese (Traditional),刺龍王
0231,English,Phanpy
0231,Japanese,ゴマゾウ (Gomazou)
0231,German,Phanpy
0231,French,Phanpy
0231,Italian,Phanpy
0231,Spanish,Phanpy
0231,Korean,코코리 (kokori)
0231,Chinese (Simplified),小小象
0231,Chinese (Traditional),小小象
0232,English,Donphan
0232,Japanese,ドンファン (Donfan)
0232,German,Donphan
0232,French,Donphan
0232,Italian,Donphan
0232,Spanish,Donphan
0232,Korean,코리갑 (korigap)
0232,Chinese (Simplified),顿甲
0232,Chinese (Traditional),頓甲
0233,English,Porygon2
0233,Japanese,ポリゴン２ (Porygon2)
0233,German,Porygon2
0233,French,Porygon2
0233,Italian,Porygon2
0233,Spanish,Porygon2
0233,Korean,폴리곤2 (polligon2)
0233,Chinese (Simplified),多边兽２型
0233,Chinese (Traditional),多邊獸Ⅱ
0234,English,Stantler
0234,Japanese,オドシシ (Odoshishi)
0234,German,Damhirplex
0234,French,Cerfrousse
0234,Italian,Stantler
0234,Spanish,Stantler
0234,Korean,노라키 (noraki)
0234,Chinese (Simplified),惊角鹿
0234,Chinese (Traditional),驚角鹿
0235,English,Smeargle
0235,Japanese,ドーブル (Doble)
0235,German,Farbeagle
0235,French,Queulorior
0235,Italian,Smeargle
0235,Spanish,Smeargle
0235,Korean,루브도 (rubeudo)
0235,Chinese (Simplified),图图犬
0235,Chinese (Traditional),圖圖犬
0236,English,Tyrogue
0236,Japanese,バルキー (Balkie)
0236,German,Rabauz
0236,French,Debugant
0236,Italian,Tyrogue
0236,Spanish,Tyrogue
0236,Korean,배루키 (baeruki)
0236,Chinese (Simplified),无畏小子
0236,Chinese (Traditional),無畏小子
0237,English,Hitmontop
0237,Japanese,カポエラー (Kapoerer)
0237,German,Kapoera
0237,French,Kapoera
0237,Italian,Hitmontop
0237,Spanish,Hitmontop
0237,Korean,카포에라 (kapoera)
0237,Chinese (Simplified),战舞郎
0237,Chinese (Traditional),戰舞郎
0238,English,Smoochum
0238,Japanese,ムチュール (Muchul)
0238,German,Kussilla
0238,French,Lippouti
0238,Italian,Smoochum
0238,Spanish,Smoochum
0238,Korean,뽀뽀라 (ppoppora)
0238,Chinese (Simplified),迷唇娃
0238,Chinese (Traditional),迷唇娃
0239,English,Elekid
0239,Japanese,エレキッド (Elekid)
0239,German,Elekid
0239,French,Élekid
0239,Italian,Elekid
0239,Spanish,Elekid
0239,Korean,에레키드 (erekideu)
0239,Chinese (Simplified),电击怪
0239,Chinese (Traditional),電擊怪
0240,English,Magby
0240,Japanese,ブビィ (Buby)
0240,German,Magby
0240,French,Magby
0240,Italian,Magby
0240,Spanish,Magby
0240,Korean,마그비 (mageubi)
0240,Chinese (Simplified),鸭嘴宝宝
0240,Chinese (Traditional),鴨嘴寶寶
0241,English,Miltank
0241,Japanese,ミルタンク (Miltank)
0241,German,Miltank
0241,French,Écrémeuh
0241,Italian,Miltank
0241,Spanish,Miltank
0241,Korean,밀탱크 (miltaengkeu)
0241,Chinese (Simplified),大奶罐
0241,Chinese (Traditional),大奶罐
0242,English,Blissey
0242,Japanese,ハピナス (Happinas)
0242,German,Heiteira
0242,French,Leuphorie
0242,Italian,Blissey
0242,Spanish,Blissey
0242,Korean,해피너스 (haepineoseu)
0242,Chinese (Simplified),幸福蛋
0242,Chinese (Traditional),幸福蛋
0243,English,Raikou
0243,Japanese,ライコウ (Raikou)
0243,German,Raikou
0243,French,Raikou
0243,Italian,Raikou
0243,Spanish,Raikou
0243,Korean,라이코 (raiko)
0243,Chinese (Simplified),雷公
0243,Chinese (Traditional),雷公
0244,English,Entei
0244,Japanese,エンテイ (Entei)
0244,German,Entei
0244,French,Entei
0244,Italian,Entei
0244,Spanish,Entei
0244,Korean,앤테이 (aentei)
0244,Chinese (Simplified),炎帝
0244,Chinese (Traditional),炎帝
0245,English,Suicune
0245,Japanese,スイクン (Suicune)
0245,German,Suicune
0245,French,Suicune
0245,Italian,Suicune
0245,Spanish,Suicune
0245,Korean,스이쿤 (seuikun)
0245,Chinese (Simplified),水君
0245,Chinese (Traditional),水君
0246,English,Larvitar
0246,Japanese,ヨーギラス (Yogiras)
0246,German,Larvitar
0246,French,Embrylex
0246,Italian,Larvitar
0246,Spanish,Larvitar
0246,Korean,애버라스 (aebeoraseu)
0246,Chinese (Simplified),幼基拉斯
0246,Chinese (Traditional),幼基拉斯
0247,English,Pupitar
0247,Japanese,サナギラス (Sanagiras)
0247,German,Pupitar
0247,French,Ymphect
0247,Italian,Pupitar
0247,Spanish,Pupitar
0247,Korean,데기라스 (degiraseu)
0247,Chinese (Simplified),沙基拉斯
0247,Chinese (Traditional),沙基拉斯
0248,English,Tyranitar
0248,Japanese,バンギラス (Bangiras)
0248,German,Despotar
0248,French,Tyranocif
0248,Italian,Tyranitar
0248,Spanish,Tyranitar
0248,Korean,마기라스 (magiraseu)
0248,Chinese (Simplified),班基拉斯
0248,Chinese (Traditional),班基拉斯
0248,English,Tyranitar
0248,Japanese,バンギラス (Bangiras)
0248,German,Despotar
0248,French,Tyranocif
0248,Italian,Tyranitar
0248,Spanish,Tyranitar
0248,Korean,마기라스 (magiraseu)
0248,Chinese (Simplified),班基拉斯
0248,Chinese (Traditional),班基拉斯
0249,English,Lugia
0249,Japanese,ルギア (Lugia)
0249,German,Lugia
0249,French,Lugia
0249,Italian,Lugia
0249,Spanish,Lugia
0249,Korean,루기아 (rugia)
0249,Chinese (Simplified),洛奇亚
0249,Chinese (Traditional),洛奇亞
0250,English,Ho-oh
0250,Japanese,ホウオウ (Houou)
0250,German,Ho-Oh
0250,French,Ho-Oh
0250,Italian,Ho-Oh
0250,Spanish,Ho-Oh
0250,Korean,칠색조 (chilsaekjo)
0250,Chinese (Simplified),凤王
0250,Chinese (Traditional),鳳王
0251,English,Celebi
0251,Japanese,セレビィ (Celebi)
0251,German,Celebi
0251,French,Celebi
0251,Italian,Celebi
0251,Spanish,Celebi
0251,Korean,세레비 (serebi)
0251,Chinese (Simplified),时拉比
0251,Chinese (Traditional),時拉比
0252,English,Treecko
0252,Japanese,キモリ (Kimori)
0252,German,Geckarbor
0252,French,Arcko
0252,Italian,Treecko
0252,Spanish,Treecko
0252,Korean,나무지기 (namujigi)
0252,Chinese (Simplified),木守宫
0252,Chinese (Traditional),木守宮
0253,English,Grovyle
0253,Japanese,ジュプトル (Juptile)
0253,German,Reptain
0253,French,Massko
0253,Italian,Grovyle
0253,Spanish,Grovyle
0253,Korean,나무돌이 (namudori)
0253,Chinese (Simplified),森林蜥蜴
0253,Chinese (Traditional),森林蜥蜴
0254,English,Sceptile
0254,Japanese,ジュカイン (Jukain)
0254,German,Gewaldro
0254,French,Jungko
0254,Italian,Sceptile
0254,Spanish,Sceptile
0254,Korean,나무킹 (namuking)
0254,Chinese (Simplified),蜥蜴王
0254,Chinese (Traditional),蜥蜴王
0254,English,Sceptile
0254,Japanese,ジュカイン (Jukain)
0254,German,Gewaldro
0254,French,Jungko
0254,Italian,Sceptile
0254,Spanish,Sceptile
0254,Korean,나무킹 (namuking)
0254,Chinese (Simplified),蜥蜴王
0254,Chinese (Traditional),蜥蜴王
0255,English,Torchic
0255,Japanese,アチャモ (Achamo)
0255,German,Flemmli
0255,French,Poussifeu
0255,Italian,Torchic
0255,Spanish,Torchic
0255,Korean,아차모 (achamo)
0255,Chinese (Simplified),火稚鸡
0255,Chinese (Traditional),火稚雞
0256,English,Combusken
0256,Japanese,ワカシャモ (Wakasyamo)
0256,German,Jungglut
0256,French,Galifeu
0256,Italian,Combusken
0256,Spanish,Combusken
0256,Korean,영치코 (yeongchiko)
0256,Chinese (Simplified),力壮鸡
0256,Chinese (Traditional),力壯雞
0257,English,Blaziken
0257,Japanese,バシャーモ (Bursyamo)
0257,German,Lohgock
0257,French,Braségali
0257,Italian,Blaziken
0257,Spanish,Blaziken
0257,Korean,번치코 (beonchiko)
0257,Chinese (Simplified),火焰鸡
0257,Chinese (Traditional),火焰雞
0257,English,Blaziken
0257,Japanese,バシャーモ (Bursyamo)
0257,German,Lohgock
0257,French,Braségali
0257,Italian,Blaziken
0257,Spanish,Blaziken
0257,Korean,번치코 (beonchiko)
0257,Chinese (Simplified),火焰鸡
0257,Chinese (Traditional),火焰雞
0258,English,Mudkip
0258,Japanese,ミズゴロウ (Mizugorou)
0258,German,Hydropi
0258,French,Gobou
0258,Italian,Mudkip
0258,Spanish,Mudkip
0258,Korean,물짱이 (muljjangi)
0258,Chinese (Simplified),水跃鱼
0258,Chinese (Traditional),水躍魚
0259,English,Marshtomp
0259,Japanese,ヌマクロー (Numacraw)
0259,German,Moorabbel
0259,French,Flobio
0259,Italian,Marshtomp
0259,Spanish,Marshtomp
0259,Korean,늪짱이 (neupjjangi)
0259,Chinese (Simplified),沼跃鱼
0259,Chinese (Traditional),沼躍魚
0260,English,Swampert
0260,Japanese,ラグラージ (Laglarge)
0260,German,Sumpex
0260,French,Laggron
0260,Italian,Swampert
0260,Spanish,Swampert
0260,Korean,대짱이 (daejjangi)
0260,Chinese (Simplified),巨沼怪
0260,Chinese (Traditional),巨沼怪
0260,English,Swampert
0260,Japanese,ラグラージ (Laglarge)
0260,German,Sumpex
0260,French,Laggron
0260,Italian,Swampert
0260,Spanish,Swampert
0260,Korean,대짱이 (daejjangi)
0260,Chinese (Simplified),巨沼怪
0260,Chinese (Traditional),巨沼怪
0261,English,Poochyena
0261,Japanese,ポチエナ (Pochiena)
0261,German,Fiffyen
0261,French,Medhyèna
0261,Italian,Poochyena
0261,Spanish,Poochyena
0261,Korean,포챠나 (pochyana)
0261,Chinese (Simplified),土狼犬
0261,Chinese (Traditional),土狼犬
0262,English,Mightyena
0262,Japanese,グラエナ (Graena)
0262,German,Magnayen
0262,French,Grahyèna
0262,Italian,Mightyena
0262,Spanish,Mightyena
0262,Korean,그라에나 (geuraena)
0262,Chinese (Simplified),大狼犬
0262,Chinese (Traditional),大狼犬
0263,English,Zigzagoon
0263,Japanese,ジグザグマ (Jiguzaguma)
0263,German,Zigzachs
0263,French,Zigzaton
0263,Italian,Zigzagoon
0263,Spanish,Zigzagoon
0263,Korean,지그제구리 (jigeujeguri)
0263,Chinese (Simplified),蛇纹熊
0263,Chinese (Traditional),蛇紋熊
0263,English,Zigzagoon
0263,Japanese,ジグザグマ (Jiguzaguma)
0263,German,Zigzachs
0263,French,Zigzaton
0263,Italian,Zigzagoon
0263,Spanish,Zigzagoon
0263,Korean,지그제구리 (jigeujeguri)
0263,Chinese (Simplified),蛇纹熊
0263,Chinese (Traditional),蛇紋熊
0264,English,Linoone
0264,Japanese,マッスグマ (Massuguma)
0264,German,Geradaks
0264,French,Linéon
0264,Italian,Linoone
0264,Spanish,Linoone
0264,Korean,직구리 (jikguri)
0264,Chinese (Simplified),直冲熊
0264,Chinese (Traditional),直衝熊
0264,English,Linoone
0264,Japanese,マッスグマ (Massuguma)
0264,German,Geradaks
0264,French,Linéon
0264,Italian,Linoone
0264,Spanish,Linoone
0264,Korean,직구리 (jikguri)
0264,Chinese (Simplified),直冲熊
0264,Chinese (Traditional),直衝熊
0265,English,Wurmple
0265,Japanese,ケムッソ (Kemusso)
0265,German,Waumpel
0265,French,Chenipotte
0265,Italian,Wurmple
0265,Spanish,Wurmple
0265,Korean,개무소 (gaemuso)
0265,Chinese (Simplified),刺尾虫
0265,Chinese (Traditional),刺尾蟲
0266,English,Silcoon
0266,Japanese,カラサリス (Karasalis)
0266,German,Schaloko
0266,French,Armulys
0266,Italian,Silcoon
0266,Spanish,Silcoon
0266,Korean,실쿤 (silkun)
0266,Chinese (Simplified),甲壳茧
0266,Chinese (Traditional),甲殼繭
0267,English,Beautifly
0267,Japanese,アゲハント (Agehunt)
0267,German,Papinella
0267,French,Charmillon
0267,Italian,Beautifly
0267,Spanish,Beautifly
0267,Korean,뷰티플라이 (byutipeullai)
0267,Chinese (Simplified),狩猎凤蝶
0267,Chinese (Traditional),狩獵鳳蝶
0268,English,Cascoon
0268,Japanese,マユルド (Mayuld)
0268,German,Panekon
0268,French,Blindalys
0268,Italian,Cascoon
0268,Spanish,Cascoon
0268,Korean,카스쿤 (kaseukun)
0268,Chinese (Simplified),盾甲茧
0268,Chinese (Traditional),盾甲繭
0269,English,Dustox
0269,Japanese,ドクケイル (Dokucale)
0269,German,Pudox
0269,French,Papinox
0269,Italian,Dustox
0269,Spanish,Dustox
0269,Korean,독케일 (dok-keil)
0269,Chinese (Simplified),毒粉蛾
0269,Chinese (Traditional),毒粉蛾
0270,English,Lotad
0270,Japanese,ハスボー (Hassboh)
0270,German,Loturzel
0270,French,Nénupiot
0270,Italian,Lotad
0270,Spanish,Lotad
0270,Korean,연꽃몬 (yeonkkonmon)
0270,Chinese (Simplified),莲叶童子
0270,Chinese (Traditional),蓮葉童子
0271,English,Lombre
0271,Japanese,ハスブレロ (Hasubrero)
0271,German,Lombrero
0271,French,Lombre
0271,Italian,Lombre
0271,Spanish,Lombre
0271,Korean,로토스 (rotoseu)
0271,Chinese (Simplified),莲帽小童
0271,Chinese (Traditional),蓮帽小童
0272,English,Ludicolo
0272,Japanese,ルンパッパ (Runpappa)
0272,German,Kappalores
0272,French,Ludicolo
0272,Italian,Ludicolo
0272,Spanish,Ludicolo
0272,Korean,로파파 (ropapa)
0272,Chinese (Simplified),乐天河童
0272,Chinese (Traditional),樂天河童
0273,English,Seedot
0273,Japanese,タネボー (Taneboh)
0273,German,Samurzel
0273,French,Grainipiot
0273,Italian,Seedot
0273,Spanish,Seedot
0273,Korean,도토링 (dotoring)
0273,Chinese (Simplified),橡实果
0273,Chinese (Traditional),橡實果
0274,English,Nuzleaf
0274,Japanese,コノハナ (Konohana)
0274,German,Blanas
0274,French,Pifeuil
0274,Italian,Nuzleaf
0274,Spanish,Nuzleaf
0274,Korean,잎새코 (ipsaeko)
0274,Chinese (Simplified),长鼻叶
0274,Chinese (Traditional),長鼻葉
0275,English,Shiftry
0275,Japanese,ダーテング (Dirteng)
0275,German,Tengulist
0275,French,Tengalice
0275,Italian,Shiftry
0275,Spanish,Shiftry
0275,Korean,다탱구 (dataenggu)
0275,Chinese (Simplified),狡猾天狗
0275,Chinese (Traditional),狡猾天狗
0276,English,Taillow
0276,Japanese,スバメ (Subame)
0276,German,Schwalbini
0276,French,Nirondelle
0276,Italian,Taillow
0276,Spanish,Taillow
0276,Korean,테일로 (teillo)
0276,Chinese (Simplified),傲骨燕
0276,Chinese (Traditional),傲骨燕
0277,English,Swellow
0277,Japanese,オオスバメ (Ohsubame)
0277,German,Schwalboss
0277,French,Hélédelle
0277,Italian,Swellow
0277,Spanish,Swellow
0277,Korean,스왈로 (seuwallo)
0277,Chinese (Simplified),大王燕
0277,Chinese (Traditional),大王燕
0278,English,Wingull
0278,Japanese,キャモメ (Camome)
0278,German,Wingull
0278,French,Goélise
0278,Italian,Wingull
0278,Spanish,Wingull
0278,Korean,갈모매 (galmomae)
0278,Chinese (Simplified),长翅鸥
0278,Chinese (Traditional),長翅鷗
0279,English,Pelipper
0279,Japanese,ペリッパー (Pelipper)
0279,German,Pelipper
0279,French,Bekipan
0279,Italian,Pelipper
0279,Spanish,Pelipper
0279,Korean,패리퍼 (paeripeo)
0279,Chinese (Simplified),大嘴鸥
0279,Chinese (Traditional),大嘴鷗
0280,English,Ralts
0280,Japanese,ラルトス (Ralts)
0280,German,Trasla
0280,French,Tarsal
0280,Italian,Ralts
0280,Spanish,Ralts
0280,Korean,랄토스 (raltoseu)
0280,Chinese (Simplified),拉鲁拉丝
0280,Chinese (Traditional),拉魯拉絲
0281,English,Kirlia
0281,Japanese,キルリア (Kirlia)
0281,German,Kirlia
0281,French,Kirlia
0281,Italian,Kirlia
0281,Spanish,Kirlia
0281,Korean,킬리아 (killia)
0281,Chinese (Simplified),奇鲁莉安
0281,Chinese (Traditional),奇魯莉安
0282,English,Gardevoir
0282,Japanese,サーナイト (Sirnight)
0282,German,Guardevoir
0282,French,Gardevoir
0282,Italian,Gardevoir
0282,Spanish,Gardevoir
0282,Korean,가디안 (gadian)
0282,Chinese (Simplified),沙奈朵
0282,Chinese (Traditional),沙奈朵
0282,English,Gardevoir
0282,Japanese,サーナイト (Sirnight)
0282,German,Guardevoir
0282,French,Gardevoir
0282,Italian,Gardevoir
0282,Spanish,Gardevoir
0282,Korean,가디안 (gadian)
0282,Chinese (Simplified),沙奈朵
0282,Chinese (Traditional),沙奈朵
0283,English,Surskit
0283,Japanese,アメタマ (Ametama)
0283,German,Gehweiher
0283,French,Arakdo
0283,Italian,Surskit
0283,Spanish,Surskit
0283,Korean,비구술 (bigusul)
0283,Chinese (Simplified),溜溜糖球
0283,Chinese (Traditional),溜溜糖球
0284,English,Masquerain
0284,Japanese,アメモース (Amemoth)
0284,German,Maskeregen
0284,French,Maskadra
0284,Italian,Masquerain
0284,Spanish,Masquerain
0284,Korean,비나방 (binabang)
0284,Chinese (Simplified),雨翅蛾
0284,Chinese (Traditional),雨翅蛾
0285,English,Shroomish
0285,Japanese,キノココ (Kinococo)
0285,German,Knilz
0285,French,Balignon
0285,Italian,Shroomish
0285,Spanish,Shroomish
0285,Korean,버섯꼬 (beoseotkko)
0285,Chinese (Simplified),蘑蘑菇
0285,Chinese (Traditional),蘑蘑菇
0286,English,Breloom
0286,Japanese,キノガッサ (Kinogassa)
0286,German,Kapilz
0286,French,Chapignon
0286,Italian,Breloom
0286,Spanish,Breloom
0286,Korean,버섯모 (beoseonmo)
0286,Chinese (Simplified),斗笠菇
0286,Chinese (Traditional),斗笠菇
0287,English,Slakoth
0287,Japanese,ナマケロ (Namakero)
0287,German,Bummelz
0287,French,Parecool
0287,Italian,Slakoth
0287,Spanish,Slakoth
0287,Korean,게을로 (geeullo)
0287,Chinese (Simplified),懒人獭
0287,Chinese (Traditional),懶人獺
0288,English,Vigoroth
0288,Japanese,ヤルキモノ (Yarukimono)
0288,German,Muntier
0288,French,Vigoroth
0288,Italian,Vigoroth
0288,Spanish,Vigoroth
0288,Korean,발바로 (balbaro)
0288,Chinese (Simplified),过动猿
0288,Chinese (Traditional),過動猿
0289,English,Slaking
0289,Japanese,ケッキング (Kekking)
0289,German,Letarking
0289,French,Monaflèmit
0289,Italian,Slaking
0289,Spanish,Slaking
0289,Korean,게을킹 (geeulking)
0289,Chinese (Simplified),请假王
0289,Chinese (Traditional),請假王
0290,English,Nincada
0290,Japanese,ツチニン (Tutinin)
0290,German,Nincada
0290,French,Ningale
0290,Italian,Nincada
0290,Spanish,Nincada
0290,Korean,토중몬 (tojungmon)
0290,Chinese (Simplified),土居忍士
0290,Chinese (Traditional),土居忍士
0291,English,Ninjask
0291,Japanese,テッカニン (Tekkanin)
0291,German,Ninjask
0291,French,Ninjask
0291,Italian,Ninjask
0291,Spanish,Ninjask
0291,Korean,아이스크 (aiseukeu)
0291,Chinese (Simplified),铁面忍者
0291,Chinese (Traditional),鐵面忍者
0292,English,Shedinja
0292,Japanese,ヌケニン (Nukenin)
0292,German,Ninjatom
0292,French,Munja
0292,Italian,Shedinja
0292,Spanish,Shedinja
0292,Korean,껍질몬 (kkeopjilmon)
0292,Chinese (Simplified),脱壳忍者
0292,Chinese (Traditional),脫殼忍者
0293,English,Whismur
0293,Japanese,ゴニョニョ (Gonyonyo)
0293,German,Flurmel
0293,French,Chuchmur
0293,Italian,Whismur
0293,Spanish,Whismur
0293,Korean,소곤룡 (sogollyong)
0293,Chinese (Simplified),咕妞妞
0293,Chinese (Traditional),咕妞妞
0294,English,Loudred
0294,Japanese,ドゴーム (Dogohmb)
0294,German,Krakeelo
0294,French,Ramboum
0294,Italian,Loudred
0294,Spanish,Loudred
0294,Korean,노공룡 (nogongnyong)
0294,Chinese (Simplified),吼爆弹
0294,Chinese (Traditional),吼爆彈
0295,English,Exploud
