pokedex_id,move_name
0202,Safeguard
0203,Take Down
0203,Agility
0203,Protect
0203,Low Kick
0203,Psybeam
0203,Confuse Ray
0203,Thief
0203,Trailblaze
0203,Charge Beam
0203,Facade
0203,Bulldoze
0203,Swift
0203,Stored Power
0203,Endure
0203,Sunny Day
0203,Rain Dance
0203,Psyshock
0203,Zen Headbutt
0203,Foul Play
0203,Psychic Fangs
0203,Body Slam
0203,Sleep Talk
0203,Reflect
0203,Light Screen
0203,Dazzling Gleam
0203,Grass Knot
0203,Thunder Wave
0203,Stomping Tantrum
0203,Rest
0203,Imprison
0203,Skill Swap
0203,Substitute
0203,Crunch
0203,Trick
0203,Shadow Ball
0203,Hyper Voice
0203,Energy Ball
0203,Psychic
0203,Thunderbolt
0203,Amnesia
0203,Calm Mind
0203,Helping Hand
0203,Baton Pass
0203,Psychic Terrain
0203,Nasty Plot
0203,Earthquake
0203,Giga Impact
0203,Trick Room
0203,Hyper Beam
0203,Thunder
0203,Tera Blast
0204,Take Down
0204,Protect
0204,Struggle Bug
0204,Pounce
0204,Facade
0204,Bulldoze
0204,Swift
0204,Rock Tomb
0204,Venoshock
0204,Endure
0204,Sunny Day
0204,Rain Dance
0204,Sandstorm
0204,Dig
0204,Body Slam
0204,Sleep Talk
0204,Seed Bomb
0204,Reflect
0204,Light Screen
0204,Rock Blast
0204,Poison Jab
0204,Rest
0204,Rock Slide
0204,Spikes
0204,Toxic Spikes
0204,Substitute
0204,Iron Defense
0204,Drill Run
0204,Giga Drain
0204,Stealth Rock
0204,Ice Spinner
0204,Helping Hand
0204,Reversal
0204,Bug Buzz
0204,Solar Beam
0204,Tera Blast
0205,Take Down
0205,Protect
0205,Struggle Bug
0205,Pounce
0205,Facade
0205,Bulldoze
0205,Swift
0205,Rock Tomb
0205,Venoshock
0205,Endure
0205,Volt Switch
0205,Sunny Day
0205,Rain Dance
0205,Sandstorm
0205,Smart Strike
0205,Dig
0205,Body Slam
0205,Sleep Talk
0205,Seed Bomb
0205,Reflect
0205,Light Screen
0205,Rock Blast
0205,Thunder Wave
0205,Poison Jab
0205,Rest
0205,Rock Slide
0205,Body Press
0205,Spikes
0205,Toxic Spikes
0205,Flash Cannon
0205,Iron Head
0205,Substitute
0205,Iron Defense
0205,Drill Run
0205,Giga Drain
0205,Stealth Rock
0205,Heavy Slam
0205,Ice Spinner
0205,Helping Hand
0205,Earth Power
0205,Reversal
0205,Earthquake
0205,Stone Edge
0205,Giga Impact
0205,Bug Buzz
0205,Hyper Beam
0205,Solar Beam
0205,Steel Beam
0205,Tera Blast
0206,Take Down
0206,Agility
0206,Mud-Slap
0206,Scary Face
0206,Protect
0206,Thief
0206,Pounce
0206,Chilling Water
0206,Facade
0206,Poison Tail
0206,Bulldoze
0206,Hex
0206,Mud Shot
0206,Rock Tomb
0206,Stored Power
0206,Endure
0206,Sunny Day
0206,Rain Dance
0206,Sandstorm
0206,Smart Strike
0206,Dig
0206,Zen Headbutt
0206,Air Slash
0206,Body Slam
0206,Sleep Talk
0206,Poison Jab
0206,Stomping Tantrum
0206,Rest
0206,Rock Slide
0206,Substitute
0206,Drill Run
0206,Shadow Ball
0206,Stealth Rock
0206,Hyper Voice
0206,Ice Spinner
0206,Flamethrower
0206,Thunderbolt
0206,Amnesia
0206,Calm Mind
0206,Helping Hand
0206,Baton Pass
0206,Earth Power
0206,Ice Beam
0206,Fire Blast
0206,Blizzard
0206,Wild Charge
0206,Earthquake
0206,Stone Edge
0206,Giga Impact
0206,Hyper Beam
0206,Thunder
0206,Solar Beam
0206,Tera Blast
0207,Take Down
0207,Agility
0207,Mud-Slap
0207,Scary Face
0207,Protect
0207,Fire Fang
0207,Thunder Fang
0207,Ice Fang
0207,Acrobatics
0207,Struggle Bug
0207,Thief
0207,Facade
0207,Poison Tail
0207,Aerial Ace
0207,Bulldoze
0207,Metal Claw
0207,Swift
0207,Mud Shot
0207,Rock Tomb
0207,Fling
0207,Venoshock
0207,Endure
0207,Sunny Day
0207,Rain Dance
0207,Sandstorm
0207,False Swipe
0207,Brick Break
0207,U-turn
0207,Psychic Fangs
0207,Sleep Talk
0207,Poison Jab
0207,Rest
0207,Rock Slide
0207,Taunt
0207,Swords Dance
0207,Spikes
0207,Toxic Spikes
0207,Dark Pulse
0207,Gunk Shot
0207,Substitute
0207,X-Scissor
0207,Crunch
0207,Tailwind
0207,Stealth Rock
0207,Baton Pass
0207,Earth Power
0207,Sludge Bomb
0207,Earthquake
0207,Stone Edge
0207,Tera Blast
0207,Toxic
0207,Sand Tomb
0207,Knock Off
0207,Lunge
0207,High Horsepower
0207,Dual Wingbeat
0207,Scale Shot
0208,Roar
0208,Sunny Day
0208,Taunt
0208,Hyper Beam
0208,Protect
0208,Iron Tail
0208,Earthquake
0208,Dig
0208,Double Team
0208,Sandstorm
0208,Rock Tomb
0208,Torment
0208,Facade
0208,Rest
0208,Attract
0208,Endure
0208,Dragon Pulse
0208,Explosion
0208,Payback
0208,Giga Impact
0208,Rock Polish
0208,Stone Edge
0208,Gyro Ball
0208,Stealth Rock
0208,Psych Up
0208,Dark Pulse
0208,Rock Slide
0208,Sleep Talk
0208,Bulldoze
0208,Swagger
0208,Substitute
0208,Flash Cannon
0208,Cut
0208,Strength
0208,Rock Smash
0208,Rock Climb
0208,Roar
0208,Sunny Day
0208,Taunt
0208,Hyper Beam
0208,Protect
0208,Iron Tail
0208,Earthquake
0208,Dig
0208,Double Team
0208,Sandstorm
0208,Rock Tomb
0208,Torment
0208,Facade
0208,Rest
0208,Attract
0208,Endure
0208,Dragon Pulse
0208,Explosion
0208,Payback
0208,Giga Impact
0208,Rock Polish
0208,Stone Edge
0208,Gyro Ball
0208,Stealth Rock
0208,Psych Up
0208,Dark Pulse
0208,Rock Slide
0208,Sleep Talk
0208,Bulldoze
0208,Swagger
0208,Substitute
0208,Flash Cannon
0208,Cut
0208,Strength
0208,Rock Smash
0208,Rock Climb
0209,Take Down
0209,Charm
0209,Fake Tears
0209,Mud-Slap
0209,Scary Face
0209,Protect
0209,Fire Fang
0209,Thunder Fang
0209,Ice Fang
0209,Water Pulse
0209,Low Kick
0209,Thief
0209,Trailblaze
0209,Facade
0209,Bulldoze
0209,Snarl
0209,Fling
0209,Endure
0209,Sunny Day
0209,Rain Dance
0209,Dig
0209,Brick Break
0209,Psychic Fangs
0209,Bulk Up
0209,Body Slam
0209,Fire Punch
0209,Thunder Punch
0209,Ice Punch
0209,Sleep Talk
0209,Dazzling Gleam
0209,Metronome
0209,Thunder Wave
0209,Stomping Tantrum
0209,Rest
0209,Taunt
0209,Substitute
0209,Crunch
0209,Shadow Ball
0209,Hyper Voice
0209,Encore
0209,Flamethrower
0209,Thunderbolt
0209,Play Rough
0209,Helping Hand
0209,Reversal
0209,Fire Blast
0209,Wild Charge
0209,Sludge Bomb
0209,Earthquake
0209,Overheat
0209,Thunder
0209,Close Combat
0209,Solar Beam
0209,Tera Blast
0209,Roar
0209,Spite
0209,Super Fang
0209,Uproar
0209,Focus Punch
0209,Lash Out
0209,Double-Edge
0209,Endeavor
0209,Temper Flare
0209,Curse
0210,Take Down
0210,Charm
0210,Fake Tears
0210,Mud-Slap
0210,Scary Face
0210,Protect
0210,Fire Fang
0210,Thunder Fang
0210,Ice Fang
0210,Water Pulse
0210,Low Kick
0210,Thief
0210,Trailblaze
0210,Facade
0210,Bulldoze
0210,Snarl
0210,Rock Tomb
0210,Low Sweep
0210,Fling
0210,Endure
0210,Sunny Day
0210,Rain Dance
0210,Dig
0210,Brick Break
0210,Psychic Fangs
0210,Bulk Up
0210,Body Slam
0210,Fire Punch
0210,Thunder Punch
0210,Ice Punch
0210,Sleep Talk
0210,Dazzling Gleam
0210,Metronome
0210,Thunder Wave
0210,Stomping Tantrum
0210,Rest
0210,Rock Slide
0210,Taunt
0210,Substitute
0210,Crunch
0210,Shadow Ball
0210,Hyper Voice
0210,Encore
0210,Flamethrower
0210,Thunderbolt
0210,Play Rough
0210,Helping Hand
0210,Reversal
0210,Fire Blast
0210,Wild Charge
0210,Sludge Bomb
0210,Earthquake
0210,Stone Edge
0210,Giga Impact
0210,Outrage
0210,Overheat
0210,Focus Blast
0210,Hyper Beam
0210,Thunder
0210,Close Combat
0210,Solar Beam
0210,Tera Blast
0210,Roar
0210,Spite
0210,Super Fang
0210,Uproar
0210,Focus Punch
0210,Lash Out
0210,Double-Edge
0210,Endeavor
0210,Temper Flare
0210,Curse
0211,Take Down
0211,Agility
0211,Scary Face
0211,Protect
0211,Water Pulse
0211,Acid Spray
0211,Chilling Water
0211,Facade
0211,Poison Tail
0211,Hex
0211,Swift
0211,Icy Wind
0211,Mud Shot
0211,Venoshock
0211,Endure
0211,Rain Dance
0211,Sleep Talk
0211,Waterfall
0211,Thunder Wave
0211,Poison Jab
0211,Rest
0211,Taunt
0211,Swords Dance
0211,Spikes
0211,Toxic Spikes
0211,Gunk Shot
0211,Substitute
0211,Crunch
0211,Liquidation
0211,Shadow Ball
0211,Surf
0211,Reversal
0211,Ice Beam
0211,Hydro Pump
0211,Blizzard
0211,Sludge Bomb
0211,Giga Impact
0211,Tera Blast
0211,Take Down
0211,Agility
0211,Scary Face
0211,Protect
0211,Water Pulse
0211,Acid Spray
0211,Chilling Water
0211,Facade
0211,Poison Tail
0211,Hex
0211,Swift
0211,Icy Wind
0211,Mud Shot
0211,Venoshock
0211,Endure
0211,Rain Dance
0211,Sleep Talk
0211,Waterfall
0211,Thunder Wave
0211,Poison Jab
0211,Rest
0211,Taunt
0211,Swords Dance
0211,Spikes
0211,Toxic Spikes
0211,Gunk Shot
0211,Substitute
0211,Crunch
0211,Liquidation
0211,Shadow Ball
0211,Surf
0211,Reversal
0211,Ice Beam
0211,Hydro Pump
0211,Blizzard
0211,Sludge Bomb
0211,Giga Impact
0211,Tera Blast
0212,Take Down
0212,Agility
0212,Scary Face
0212,Protect
0212,Acrobatics
0212,Struggle Bug
0212,Thief
0212,Trailblaze
0212,Pounce
0212,Facade
0212,Aerial Ace
0212,Metal Claw
0212,Swift
0212,Air Cutter
0212,Fling
0212,Endure
0212,Sunny Day
0212,Rain Dance
0212,Sandstorm
0212,False Swipe
0212,Brick Break
0212,U-turn
0212,Air Slash
0212,Sleep Talk
0212,Light Screen
0212,Rest
0212,Swords Dance
0212,Flash Cannon
0212,Iron Head
0212,Substitute
0212,Iron Defense
0212,X-Scissor
0212,Tailwind
0212,Helping Hand
0212,Baton Pass
0212,Reversal
0212,Giga Impact
0212,Bug Buzz
0212,Hyper Beam
0212,Close Combat
0212,Steel Beam
0212,Tera Blast
0212,Take Down
0212,Agility
0212,Scary Face
0212,Protect
0212,Acrobatics
0212,Struggle Bug
0212,Thief
0212,Trailblaze
0212,Pounce
0212,Facade
0212,Aerial Ace
0212,Metal Claw
0212,Swift
0212,Air Cutter
0212,Fling
0212,Endure
0212,Sunny Day
0212,Rain Dance
0212,Sandstorm
0212,False Swipe
0212,Brick Break
0212,U-turn
0212,Air Slash
0212,Sleep Talk
0212,Light Screen
0212,Rest
0212,Swords Dance
0212,Flash Cannon
0212,Iron Head
0212,Substitute
0212,Iron Defense
0212,X-Scissor
0212,Tailwind
0212,Helping Hand
0212,Baton Pass
0212,Reversal
0212,Giga Impact
0212,Bug Buzz
0212,Hyper Beam
0212,Close Combat
0212,Steel Beam
0212,Tera Blast
0213,Toxic
0213,Sunny Day
0213,Protect
0213,Safeguard
0213,Earthquake
0213,Dig
0213,Double Team
0213,Sludge Bomb
0213,Sandstorm
0213,Rock Tomb
0213,Facade
0213,Rest
0213,Attract
0213,Endure
0213,Rock Polish
0213,Flash
0213,Stone Edge
0213,Gyro Ball
0213,Stealth Rock
0213,Rock Slide
0213,Sleep Talk
0213,Bulldoze
0213,Swagger
0213,Substitute
0213,Strength
0213,Rock Smash
0214,Take Down
0214,Protect
0214,Low Kick
0214,Struggle Bug
0214,Thief
0214,Trailblaze
0214,Pounce
0214,Facade
0214,Aerial Ace
0214,Bulldoze
0214,Rock Tomb
0214,Fling
0214,Endure
0214,Sunny Day
0214,Rain Dance
0214,Smart Strike
0214,Dig
0214,Bullet Seed
0214,False Swipe
0214,Brick Break
0214,Shadow Claw
0214,Bulk Up
0214,Body Slam
0214,Sleep Talk
0214,Rock Blast
0214,Rest
0214,Rock Slide
0214,Swords Dance
0214,Spikes
0214,Substitute
0214,Iron Defense
0214,Helping Hand
0214,Reversal
0214,Earthquake
0214,Stone Edge
0214,Giga Impact
0214,Focus Blast
0214,Bug Buzz
0214,Hyper Beam
0214,Close Combat
0214,Tera Blast
0214,Take Down
0214,Protect
0214,Low Kick
0214,Struggle Bug
0214,Thief
0214,Trailblaze
0214,Pounce
0214,Facade
0214,Aerial Ace
0214,Bulldoze
0214,Rock Tomb
0214,Fling
0214,Endure
0214,Sunny Day
0214,Rain Dance
0214,Smart Strike
0214,Dig
0214,Bullet Seed
0214,False Swipe
0214,Brick Break
0214,Shadow Claw
0214,Bulk Up
0214,Body Slam
0214,Sleep Talk
0214,Rock Blast
0214,Rest
0214,Rock Slide
0214,Swords Dance
0214,Spikes
0214,Substitute
0214,Iron Defense
0214,Helping Hand
0214,Reversal
0214,Earthquake
0214,Stone Edge
0214,Giga Impact
0214,Focus Blast
0214,Bug Buzz
0214,Hyper Beam
0214,Close Combat
0214,Tera Blast
0215,Take Down
0215,Fake Tears
0215,Agility
0215,Scary Face
0215,Protect
0215,Water Pulse
0215,Low Kick
0215,Thief
0215,Trailblaze
0215,Facade
0215,Aerial Ace
0215,Snarl
0215,Metal Claw
0215,Swift
0215,Icy Wind
0215,Low Sweep
0215,Fling
0215,Avalanche
0215,Endure
0215,Sunny Day
0215,Rain Dance
0215,Snowscape
0215,Dig
0215,False Swipe
0215,Brick Break
0215,Shadow Claw
0215,Foul Play
0215,Ice Punch
0215,Sleep Talk
0215,Poison Jab
0215,Rest
0215,Taunt
0215,Swords Dance
0215,Dark Pulse
0215,Substitute
0215,X-Scissor
0215,Shadow Ball
0215,Surf
0215,Calm Mind
0215,Helping Hand
0215,Reversal
0215,Ice Beam
0215,Nasty Plot
0215,Blizzard
0215,Giga Impact
0215,Tera Blast
0215,Take Down
0215,Fake Tears
0215,Agility
0215,Scary Face
0215,Protect
0215,Water Pulse
0215,Low Kick
0215,Thief
0215,Trailblaze
0215,Facade
0215,Aerial Ace
0215,Snarl
0215,Metal Claw
0215,Swift
0215,Icy Wind
0215,Low Sweep
0215,Fling
0215,Avalanche
0215,Endure
0215,Sunny Day
0215,Rain Dance
0215,Snowscape
0215,Dig
0215,False Swipe
0215,Brick Break
0215,Shadow Claw
0215,Foul Play
0215,Ice Punch
0215,Sleep Talk
0215,Poison Jab
0215,Rest
0215,Taunt
0215,Swords Dance
0215,Dark Pulse
0215,Substitute
0215,X-Scissor
0215,Shadow Ball
0215,Surf
0215,Calm Mind
0215,Helping Hand
0215,Reversal
0215,Ice Beam
0215,Nasty Plot
0215,Blizzard
0215,Giga Impact
0215,Tera Blast
0216,Take Down
0216,Charm
0216,Fake Tears
0216,Protect
0216,Low Kick
0216,Thief
0216,Trailblaze
0216,Facade
0216,Aerial Ace
0216,Bulldoze
0216,Metal Claw
0216,Swift
0216,Rock Tomb
0216,Fling
0216,Avalanche
0216,Endure
0216,Sunny Day
0216,Rain Dance
0216,Dig
0216,Brick Break
0216,Shadow Claw
0216,Bulk Up
0216,Body Slam
0216,Fire Punch
0216,Thunder Punch
0216,Ice Punch
0216,Sleep Talk
0216,Seed Bomb
0216,Metronome
0216,Rest
0216,Rock Slide
0216,Taunt
0216,Swords Dance
0216,Gunk Shot
0216,Substitute
0216,Crunch
0216,Hyper Voice
0216,Play Rough
0216,Helping Hand
0216,Earthquake
0216,Close Combat
0216,Tera Blast
0217,Take Down
0217,Charm
0217,Fake Tears
0217,Scary Face
0217,Protect
0217,Low Kick
0217,Thief
0217,Trailblaze
0217,Facade
0217,Aerial Ace
0217,Bulldoze
0217,Metal Claw
0217,Swift
0217,Rock Tomb
0217,Fling
0217,Avalanche
0217,Endure
0217,Sunny Day
0217,Rain Dance
0217,Dig
0217,Brick Break
0217,Shadow Claw
0217,Bulk Up
0217,Body Slam
0217,Fire Punch
0217,Thunder Punch
0217,Ice Punch
0217,Sleep Talk
0217,Seed Bomb
0217,Metronome
0217,Stomping Tantrum
0217,Rest
0217,Rock Slide
0217,Taunt
0217,Swords Dance
0217,Gunk Shot
0217,Substitute
0217,Crunch
0217,Hyper Voice
0217,Play Rough
0217,Helping Hand
0217,Earthquake
0217,Stone Edge
0217,Giga Impact
0217,Hyper Beam
0217,Close Combat
0217,Tera Blast
0218,Take Down
0218,Mud-Slap
0218,Protect
0218,Fire Spin
0218,Facade
0218,Bulldoze
0218,Mud Shot
0218,Rock Tomb
0218,Flame Charge
0218,Endure
0218,Sunny Day
0218,Sandstorm
0218,Body Slam
0218,Sleep Talk
0218,Reflect
0218,Light Screen
0218,Rock Blast
0218,Rest
0218,Rock Slide
0218,Power Gem
0218,Substitute
0218,Iron Defense
0218,Will-O-Wisp
0218,Stealth Rock
0218,Heat Wave
0218,Flamethrower
0218,Amnesia
0218,Earth Power
0218,Fire Blast
0218,Earthquake
0218,Stone Edge
0218,Overheat
0218,Tera Blast
0218,Smack Down
0218,High Horsepower
0218,Heat Crash
0219,Take Down
0219,Mud-Slap
0219,Protect
0219,Fire Spin
0219,Facade
0219,Bulldoze
0219,Mud Shot
0219,Rock Tomb
0219,Flame Charge
0219,Endure
0219,Sunny Day
0219,Sandstorm
0219,Body Slam
0219,Sleep Talk
0219,Reflect
0219,Light Screen
0219,Rock Blast
0219,Stomping Tantrum
0219,Rest
0219,Rock Slide
0219,Power Gem
0219,Substitute
0219,Iron Defense
0219,Will-O-Wisp
0219,Stealth Rock
0219,Heat Wave
0219,Flamethrower
0219,Amnesia
0219,Earth Power
0219,Fire Blast
0219,Earthquake
0219,Stone Edge
0219,Giga Impact
0219,Overheat
0219,Hyper Beam
0219,Flare Blitz
0219,Solar Beam
0219,Tera Blast
0219,Sand Tomb
0219,Smack Down
0219,Gyro Ball
0219,Heat Crash
0219,Burning Jealousy
0220,Take Down
0220,Charm
0220,Mud-Slap
0220,Scary Face
0220,Protect
0220,Ice Fang
0220,Trailblaze
0220,Facade
0220,Bulldoze
0220,Icy Wind
0220,Mud Shot
0220,Rock Tomb
0220,Avalanche
0220,Endure
0220,Rain Dance
0220,Sandstorm
0220,Snowscape
0220,Dig
0220,Body Slam
0220,Sleep Talk
0220,Stomping Tantrum
0220,Rest
0220,Rock Slide
0220,Substitute
0220,Stealth Rock
0220,Amnesia
0220,Earth Power
0220,Reversal
0220,Ice Beam
0220,Blizzard
0220,Earthquake
0220,Stone Edge
0220,Tera Blast
0220,Roar
0220,Haze
0220,Sand Tomb
0220,Smack Down
0220,High Horsepower
0220,Icicle Spear
0221,Take Down
0221,Charm
0221,Mud-Slap
0221,Scary Face
0221,Protect
0221,Ice Fang
0221,Trailblaze
0221,Facade
0221,Bulldoze
0221,Icy Wind
0221,Mud Shot
0221,Rock Tomb
0221,Avalanche
0221,Endure
0221,Rain Dance
0221,Sandstorm
0221,Snowscape
0221,Dig
0221,Body Slam
0221,Sleep Talk
0221,Stomping Tantrum
0221,Rest
0221,Rock Slide
0221,Substitute
0221,Stealth Rock
0221,Amnesia
0221,Earth Power
0221,Reversal
0221,Ice Beam
0221,Blizzard
0221,Earthquake
0221,Stone Edge
0221,Giga Impact
0221,Hyper Beam
0221,Tera Blast
0221,Roar
0221,Haze
0221,Sand Tomb
0221,Smack Down
0221,High Horsepower
0221,Icicle Spear
0222,Water Pulse
0222,Calm Mind
0222,Hail
0222,Sunny Day
0222,Ice Beam
0222,Blizzard
0222,Light Screen
0222,Protect
0222,Rain Dance
0222,Safeguard
0222,Earthquake
0222,Dig
0222,Psychic
0222,Shadow Ball
0222,Double Team
0222,Reflect
0222,Sandstorm
0222,Rock Tomb
0222,Facade
0222,Rest
0222,Attract
0222,Scald
0222,Brine
0222,Endure
0222,Explosion
0222,Rock Polish
0222,Stone Edge
0222,Stealth Rock
0222,Rock Slide
0222,Sleep Talk
0222,Bulldoze
0222,Swagger
0222,Substitute
0222,Surf
0222,Strength
0222,Rock Smash
0222,Water Pulse
0222,Calm Mind
0222,Hail
0222,Sunny Day
0222,Ice Beam
0222,Blizzard
0222,Light Screen
0222,Protect
0222,Rain Dance
0222,Safeguard
0222,Earthquake
0222,Dig
0222,Psychic
0222,Shadow Ball
0222,Double Team
0222,Reflect
0222,Sandstorm
0222,Rock Tomb
0222,Facade
0222,Rest
0222,Attract
0222,Scald
0222,Brine
0222,Endure
0222,Explosion
0222,Rock Polish
0222,Stone Edge
0222,Stealth Rock
0222,Rock Slide
0222,Sleep Talk
0222,Bulldoze
0222,Swagger
0222,Substitute
0222,Surf
0222,Strength
0222,Rock Smash
0223,Water Pulse
0223,Bullet Seed
0223,Sunny Day
0223,Ice Beam
0223,Blizzard
0223,Hyper Beam
0223,Protect
0223,Rain Dance
0223,Psychic
0223,Double Team
0223,Flamethrower
0223,Fire Blast
0223,Facade
0223,Rest
0223,Attract
0223,Thief
0223,Scald
0223,Brine
0223,Charge Beam
0223,Endure
0223,Thunder Wave
0223,Sleep Talk
0223,Swagger
0223,Substitute
0223,Surf
0223,Waterfall
0224,Water Pulse
0224,Bullet Seed
0224,Sunny Day
0224,Ice Beam
0224,Blizzard
0224,Hyper Beam
0224,Protect
0224,Rain Dance
0224,Psychic
0224,Double Team
0224,Flamethrower
0224,Sludge Bomb
0224,Fire Blast
0224,Facade
0224,Rest
0224,Attract
0224,Thief
0224,Scald
0224,Energy Ball
0224,Brine
0224,Charge Beam
0224,Endure
0224,Payback
0224,Giga Impact
0224,Thunder Wave
0224,Sleep Talk
0224,Swagger
0224,Substitute
0224,Flash Cannon
0224,Surf
0224,Waterfall
0225,Take Down
0225,Agility
0225,Protect
0225,Water Pulse
0225,Acrobatics
0225,Thief
0225,Trailblaze
0225,Chilling Water
0225,Facade
0225,Aerial Ace
0225,Swift
0225,Icy Wind
0225,Air Cutter
0225,Fling
0225,Avalanche
0225,Endure
0225,Rain Dance
0225,Snowscape
0225,Brick Break
0225,Foul Play
0225,Air Slash
0225,Body Slam
0225,Ice Punch
0225,Sleep Talk
0225,Seed Bomb
0225,Rest
0225,Spikes
0225,Fly
0225,Gunk Shot
0225,Substitute
0225,Drill Run
0225,Tailwind
0225,Ice Spinner
0225,Helping Hand
0225,Baton Pass
0225,Reversal
0225,Ice Beam
0225,Blizzard
0225,Giga Impact
0225,Hyper Beam
0225,Brave Bird
0225,Tera Blast
0226,Water Pulse
0226,Hail
0226,Bullet Seed
0226,Ice Beam
0226,Blizzard
0226,Hyper Beam
0226,Protect
0226,Rain Dance
0226,Earthquake
0226,Double Team
0226,Rock Tomb
0226,Aerial Ace
0226,Facade
0226,Rest
0226,Attract
0226,Scald
0226,Roost
0226,Brine
0226,Endure
0226,Giga Impact
0226,Rock Slide
0226,Sleep Talk
0226,Bulldoze
0226,Swagger
0226,Substitute
0226,Surf
0226,Defog
0226,Waterfall
0227,Take Down
0227,Agility
0227,Protect
0227,Thief
0227,Facade
0227,Aerial Ace
0227,Metal Claw
0227,Swift
0227,Icy Wind
0227,Rock Tomb
0227,Air Cutter
0227,Endure
0227,Sunny Day
0227,Sandstorm
0227,Air Slash
0227,Sleep Talk
0227,Rest
0227,Rock Slide
0227,Taunt
0227,Swords Dance
0227,Body Press
0227,Spikes
0227,Flash Cannon
0227,Dark Pulse
0227,Fly
0227,Iron Head
0227,Substitute
0227,Iron Defense
0227,X-Scissor
0227,Drill Run
0227,Tailwind
0227,Stealth Rock
0227,Reversal
0227,Giga Impact
0227,Hurricane
0227,Hyper Beam
0227,Brave Bird
0227,Steel Beam
0227,Tera Blast
0227,Roar
0227,Sand Tomb
0227,Dual Wingbeat
0227,Metal Sound
0227,Curse
0228,Take Down
0228,Mud-Slap
0228,Scary Face
0228,Protect
0228,Fire Fang
0228,Thunder Fang
0228,Thief
0228,Trailblaze
0228,Fire Spin
0228,Facade
0228,Snarl
0228,Mud Shot
0228,Flame Charge
0228,Endure
0228,Sunny Day
0228,Rain Dance
0228,Foul Play
0228,Psychic Fangs
0228,Body Slam
0228,Sleep Talk
0228,Rest
0228,Taunt
0228,Dark Pulse
0228,Substitute
0228,Will-O-Wisp
0228,Crunch
0228,Shadow Ball
0228,Hyper Voice
0228,Heat Wave
0228,Flamethrower
0228,Helping Hand
0228,Reversal
0228,Nasty Plot
0228,Fire Blast
0228,Sludge Bomb
0228,Overheat
0228,Flare Blitz
0228,Solar Beam
0228,Tera Blast
0229,Take Down
0229,Mud-Slap
0229,Scary Face
0229,Protect
0229,Fire Fang
0229,Thunder Fang
0229,Thief
0229,Trailblaze
0229,Fire Spin
0229,Facade
0229,Snarl
0229,Mud Shot
0229,Flame Charge
0229,Endure
0229,Sunny Day
0229,Rain Dance
0229,Foul Play
0229,Psychic Fangs
0229,Body Slam
0229,Sleep Talk
0229,Rest
0229,Taunt
0229,Dark Pulse
0229,Substitute
0229,Will-O-Wisp
0229,Crunch
0229,Shadow Ball
0229,Hyper Voice
0229,Heat Wave
0229,Flamethrower
0229,Helping Hand
0229,Reversal
0229,Nasty Plot
0229,Fire Blast
0229,Sludge Bomb
0229,Giga Impact
0229,Overheat
0229,Hyper Beam
0229,Flare Blitz
0229,Solar Beam
0229,Tera Blast
0229,Take Down
0229,Mud-Slap
0229,Scary Face
0229,Protect
0229,Fire Fang
0229,Thunder Fang
0229,Thief
0229,Trailblaze
0229,Fire Spin
0229,Facade
0229,Snarl
0229,Mud Shot
0229,Flame Charge
0229,Endure
0229,Sunny Day
0229,Rain Dance
0229,Foul Play
0229,Psychic Fangs
0229,Body Slam
0229,Sleep Talk
0229,Rest
0229,Taunt
0229,Dark Pulse
0229,Substitute
0229,Will-O-Wisp
0229,Crunch
0229,Shadow Ball
0229,Hyper Voice
0229,Heat Wave
0229,Flamethrower
0229,Helping Hand
0229,Reversal
0229,Nasty Plot
0229,Fire Blast
0229,Sludge Bomb
0229,Giga Impact
0229,Overheat
0229,Hyper Beam
0229,Flare Blitz
0229,Solar Beam
0229,Tera Blast
0230,Take Down
0230,Agility
0230,Scary Face
0230,Protect
0230,Water Pulse
0230,Chilling Water
0230,Facade
0230,Swift
0230,Icy Wind
0230,Endure
0230,Rain Dance
0230,Snowscape
0230,Body Slam
0230,Sleep Talk
0230,Waterfall
0230,Rest
0230,Flash Cannon
0230,Iron Head
0230,Dragon Dance
0230,Substitute
0230,Liquidation
0230,Dragon Pulse
0230,Surf
0230,Ice Beam
0230,Hydro Pump
0230,Blizzard
0230,Giga Impact
0230,Outrage
0230,Hurricane
0230,Hyper Beam
0230,Draco Meteor
0230,Tera Blast
0230,Scald
0230,Weather Ball
0230,Flip Turn
0230,Scale Shot
0230,Double-Edge
0230,Whirlpool
0230,Muddy Water
0230,Breaking Swipe
0231,Take Down
0231,Charm
0231,Mud-Slap
0231,Protect
0231,Thief
0231,Trailblaze
0231,Facade
0231,Bulldoze
0231,Mud Shot
0231,Rock Tomb
0231,Endure
0231,Sunny Day
0231,Rain Dance
0231,Sandstorm
0231,Dig
0231,Body Slam
0231,Sleep Talk
0231,Seed Bomb
0231,Stomping Tantrum
0231,Rest
0231,Rock Slide
0231,Iron Head
0231,Gunk Shot
0231,Substitute
0231,Stealth Rock
0231,Hyper Voice
0231,Heavy Slam
0231,Encore
0231,Play Rough
0231,Helping Hand
0231,Earth Power
0231,Earthquake
0231,Stone Edge
0231,Tera Blast
0232,Take Down
0232,Charm
0232,Mud-Slap
0232,Scary Face
0232,Protect
0232,Fire Fang
0232,Thunder Fang
0232,Ice Fang
0232,Thief
0232,Trailblaze
0232,Facade
0232,Bulldoze
